prscrbr_npi,prscrbr_last_org_name,prscrbr_first_name,prscrbr_city,prscrbr_state_abrvtn,prscrbr_type,drug_name,generic_name,drug_class,tot_clms,tot_benes,tot_day_suply,tot_drug_cst,year
9000000653,Provider_HCP0653,Synthetic,NY City,NY,Family Practice,Nexoral,nexoral,Competitor A,31,14,1736,7685.94,2024
9000000654,Provider_HCP0654,Synthetic,NJ City,NJ,Oncology/Hematology,Vexpro,vexpro,Competitor B,284,75,9940,246299.27,2024
9000000654,Provider_HCP0654,Synthetic,NJ City,NJ,Oncology/Hematology,Nexoral,nexoral,Competitor A,218,202,13952,57686.54,2024
9000000655,Provider_HCP0655,Synthetic,TX City,TX,Pulmonology,Roventra,roventra,Launch product,191,160,15853,58997.75,2024
9000000655,Provider_HCP0655,Synthetic,TX City,TX,Pulmonology,Vexpro,vexpro,Competitor B,280,163,10360,242210.73,2024
9000000655,Provider_HCP0655,Synthetic,TX City,TX,Pulmonology,Nexoral,nexoral,Competitor A,14,13,1036,6309.51,2024
9000000656,Provider_HCP0656,Synthetic,GA City,GA,Pulmonology,Vexpro,vexpro,Competitor B,71,30,3053,81701.59,2024
9000000656,Provider_HCP0656,Synthetic,GA City,GA,Pulmonology,Nexoral,nexoral,Competitor A,252,70,19656,49069.55,2024
9000000657,Provider_HCP0657,Synthetic,PA City,PA,Rheumatology,Nexoral,nexoral,Competitor A,296,145,26640,208799.15,2024
9000000657,Provider_HCP0657,Synthetic,PA City,PA,Rheumatology,Roventra,roventra,Launch product,34,34,1292,4880.88,2024
9000000658,Provider_HCP0658,Synthetic,NJ City,NJ,Cardiology,Nexoral,nexoral,Competitor A,84,42,6132,17095.83,2024
9000000659,Provider_HCP0659,Synthetic,MI City,MI,Oncology/Hematology,Vexpro,vexpro,Competitor B,234,81,8424,195104.85,2024
9000000660,Provider_HCP0660,Synthetic,IL City,IL,Cardiology,Nexoral,nexoral,Competitor A,209,53,13585,101846.78,2024
9000000661,Provider_HCP0661,Synthetic,GA City,GA,Pulmonology,Nexoral,nexoral,Competitor A,193,71,8685,124776.76,2024
9000000661,Provider_HCP0661,Synthetic,GA City,GA,Pulmonology,Roventra,roventra,Launch product,113,20,5763,76863.61,2024
9000000662,Provider_HCP0662,Synthetic,GA City,GA,Cardiology,Nexoral,nexoral,Competitor A,259,231,17612,297182.3,2024
9000000663,Provider_HCP0663,Synthetic,PA City,PA,Family Practice,Nexoral,nexoral,Competitor A,275,82,14025,96181.07,2024
9000000664,Provider_HCP0664,Synthetic,GA City,GA,Cardiology,Nexoral,nexoral,Competitor A,43,14,1935,23461.42,2024
9000000665,Provider_HCP0665,Synthetic,NJ City,NJ,Oncology/Hematology,Vexpro,vexpro,Competitor B,170,142,11900,148167.07,2024
9000000666,Provider_HCP0666,Synthetic,IL City,IL,Oncology/Hematology,Vexpro,vexpro,Competitor B,121,81,7865,127368.62,2024
9000000666,Provider_HCP0666,Synthetic,IL City,IL,Oncology/Hematology,Nexoral,nexoral,Competitor A,78,38,6864,30701.84,2024
